global_position,window_id,dataset_day,day_position,attack_category,is_attack,split,model,segment_id,is_buffer,is_exception,allocation_reason,notes
1940,20170706_2134,Thursday,456,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1941,20170706_2135,Thursday,457,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1942,20170706_2136,Thursday,458,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1943,20170706_2137,Thursday,459,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1944,20170706_2138,Thursday,460,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1945,20170706_2139,Thursday,461,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1946,20170706_2140,Thursday,462,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1947,20170706_2141,Thursday,463,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1948,20170706_2142,Thursday,464,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1949,20170706_2143,Thursday,465,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1950,20170706_2144,Thursday,466,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1951,20170706_2145,Thursday,467,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1952,20170706_2146,Thursday,468,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1953,20170706_2147,Thursday,469,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1954,20170706_2148,Thursday,470,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1955,20170706_2149,Thursday,471,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1956,20170706_2150,Thursday,472,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1957,20170706_2151,Thursday,473,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1958,20170706_2152,Thursday,474,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1959,20170706_2153,Thursday,475,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1960,20170706_2154,Thursday,476,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1961,20170706_2155,Thursday,477,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1962,20170706_2156,Thursday,478,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1963,20170706_2157,Thursday,479,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1964,20170706_2158,Thursday,480,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1965,20170706_2159,Thursday,481,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1966,20170706_2200,Thursday,482,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1967,20170706_2201,Thursday,483,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1968,20170706_2202,Thursday,484,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1969,20170706_2203,Thursday,485,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1970,20170706_2204,Thursday,486,BENIGN,0,test,lstm,Thursday_GAP_031,False,False,Continuous chronological test block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1971,20170707_1359,Friday,1,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1972,20170707_1400,Friday,2,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1973,20170707_1401,Friday,3,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1974,20170707_1402,Friday,4,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1975,20170707_1403,Friday,5,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1976,20170707_1404,Friday,6,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1977,20170707_1405,Friday,7,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1978,20170707_1406,Friday,8,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1979,20170707_1407,Friday,9,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1980,20170707_1408,Friday,10,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1981,20170707_1409,Friday,11,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1982,20170707_1410,Friday,12,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1983,20170707_1411,Friday,13,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1984,20170707_1412,Friday,14,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1985,20170707_1413,Friday,15,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1986,20170707_1414,Friday,16,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1987,20170707_1415,Friday,17,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1988,20170707_1416,Friday,18,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1989,20170707_1417,Friday,19,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1990,20170707_1418,Friday,20,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1991,20170707_1419,Friday,21,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1992,20170707_1420,Friday,22,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1993,20170707_1421,Friday,23,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1994,20170707_1422,Friday,24,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1995,20170707_1423,Friday,25,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1996,20170707_1424,Friday,26,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1997,20170707_1425,Friday,27,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1998,20170707_1426,Friday,28,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1999,20170707_1427,Friday,29,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2000,20170707_1428,Friday,30,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2001,20170707_1429,Friday,31,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2002,20170707_1430,Friday,32,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2003,20170707_1431,Friday,33,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2004,20170707_1432,Friday,34,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2005,20170707_1433,Friday,35,BENIGN,0,train,lstm,Friday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2006,20170707_1434,Friday,36,Bot,1,train,lstm,Friday_SEG_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2007,20170707_1435,Friday,37,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2008,20170707_1436,Friday,38,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2009,20170707_1437,Friday,39,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2010,20170707_1438,Friday,40,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2011,20170707_1439,Friday,41,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2012,20170707_1440,Friday,42,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2013,20170707_1441,Friday,43,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2014,20170707_1442,Friday,44,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2015,20170707_1443,Friday,45,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2016,20170707_1444,Friday,46,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2017,20170707_1445,Friday,47,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2018,20170707_1446,Friday,48,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2019,20170707_1447,Friday,49,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2020,20170707_1448,Friday,50,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2021,20170707_1449,Friday,51,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2022,20170707_1450,Friday,52,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2023,20170707_1451,Friday,53,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2024,20170707_1452,Friday,54,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2025,20170707_1453,Friday,55,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2026,20170707_1454,Friday,56,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2027,20170707_1455,Friday,57,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2028,20170707_1456,Friday,58,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2029,20170707_1457,Friday,59,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2030,20170707_1458,Friday,60,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2031,20170707_1459,Friday,61,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2032,20170707_1500,Friday,62,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2033,20170707_1501,Friday,63,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2034,20170707_1502,Friday,64,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2035,20170707_1503,Friday,65,BENIGN,0,train,lstm,Friday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2036,20170707_1504,Friday,66,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2037,20170707_1505,Friday,67,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2038,20170707_1506,Friday,68,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2039,20170707_1507,Friday,69,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2040,20170707_1508,Friday,70,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2041,20170707_1509,Friday,71,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2042,20170707_1510,Friday,72,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2043,20170707_1511,Friday,73,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2044,20170707_1512,Friday,74,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2045,20170707_1513,Friday,75,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2046,20170707_1514,Friday,76,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2047,20170707_1515,Friday,77,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2048,20170707_1516,Friday,78,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2049,20170707_1517,Friday,79,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2050,20170707_1518,Friday,80,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2051,20170707_1519,Friday,81,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2052,20170707_1520,Friday,82,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2053,20170707_1521,Friday,83,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2054,20170707_1522,Friday,84,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2055,20170707_1523,Friday,85,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2056,20170707_1524,Friday,86,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2057,20170707_1525,Friday,87,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2058,20170707_1526,Friday,88,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2059,20170707_1527,Friday,89,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2060,20170707_1528,Friday,90,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2061,20170707_1529,Friday,91,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2062,20170707_1530,Friday,92,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2063,20170707_1531,Friday,93,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2064,20170707_1532,Friday,94,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2065,20170707_1533,Friday,95,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2066,20170707_1534,Friday,96,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2067,20170707_1535,Friday,97,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2068,20170707_1536,Friday,98,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2069,20170707_1537,Friday,99,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2070,20170707_1538,Friday,100,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2071,20170707_1539,Friday,101,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2072,20170707_1540,Friday,102,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2073,20170707_1541,Friday,103,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2074,20170707_1542,Friday,104,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2075,20170707_1543,Friday,105,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2076,20170707_1544,Friday,106,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2077,20170707_1545,Friday,107,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2078,20170707_1546,Friday,108,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2079,20170707_1547,Friday,109,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2080,20170707_1548,Friday,110,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2081,20170707_1549,Friday,111,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2082,20170707_1550,Friday,112,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2083,20170707_1551,Friday,113,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2084,20170707_1552,Friday,114,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2085,20170707_1553,Friday,115,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2086,20170707_1554,Friday,116,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2087,20170707_1555,Friday,117,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2088,20170707_1556,Friday,118,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2089,20170707_1557,Friday,119,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2090,20170707_1558,Friday,120,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2091,20170707_1559,Friday,121,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2092,20170707_1600,Friday,122,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2093,20170707_1601,Friday,123,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2094,20170707_1602,Friday,124,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2095,20170707_1603,Friday,125,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2096,20170707_1604,Friday,126,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2097,20170707_1605,Friday,127,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2098,20170707_1606,Friday,128,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2099,20170707_1607,Friday,129,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2100,20170707_1608,Friday,130,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2101,20170707_1609,Friday,131,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2102,20170707_1610,Friday,132,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2103,20170707_1611,Friday,133,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2104,20170707_1612,Friday,134,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2105,20170707_1613,Friday,135,Bot,1,train,lstm,Friday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
